"Date","CPU","Mem"
"2016-02-19 16:18:15.101210","0.0","24.84375"
"2016-02-19 16:18:15.101289","0.0","24.84765625"
"2016-02-19 16:18:15.101358","0.0","24.84765625"
"2016-02-19 16:18:15.101427","0.0","24.84765625"
"2016-02-19 16:18:15.101493","0.0","24.8515625"
"2016-02-19 16:18:15.101559","0.0","24.8671875"
"2016-02-19 16:18:15.101625","0.0","24.875"
"2016-02-19 16:18:15.101689","0.0","24.875"
"2016-02-19 16:18:15.101754","0.0","24.875"
"2016-02-19 16:18:15.101819","0.0","24.875"
"2016-02-19 16:18:15.101885","0.0","24.875"
"2016-02-19 16:18:15.101951","0.0","24.875"
"2016-02-19 16:18:15.102017","0.0","24.875"
"2016-02-19 16:18:15.102083","0.0","24.88671875"
"2016-02-19 16:18:15.102149","0.0","24.88671875"
"2016-02-19 16:18:15.102215","0.0","24.88671875"
"2016-02-19 16:18:15.102280","0.0","24.88671875"
"2016-02-19 16:18:15.102346","0.0","24.890625"
"2016-02-19 16:18:15.102411","0.0","24.890625"
"2016-02-19 16:18:15.102477","0.0","24.91796875"
"2016-02-19 16:18:15.102542","0.0","24.92578125"
"2016-02-19 16:18:15.102612","0.0","24.9453125"
"2016-02-19 16:18:15.102678","0.0","24.96484375"
"2016-02-19 16:18:15.102745","0.0","24.96484375"
"2016-02-19 16:18:15.102810","0.0","25.0078125"
"2016-02-19 16:18:15.102876","0.0","25.03515625"
"2016-02-19 16:18:15.102941","0.0","25.04296875"
"2016-02-19 16:18:15.103006","0.0","25.06640625"
"2016-02-19 16:18:15.103072","0.0","25.078125"
"2016-02-19 16:18:15.103137","0.0","25.078125"
"2016-02-19 16:18:15.103204","0.0","25.078125"
"2016-02-19 16:18:15.103273","0.0","25.08203125"
"2016-02-19 16:18:15.103338","0.0","25.08203125"
"2016-02-19 16:18:15.103403","0.0","25.0859375"
"2016-02-19 16:18:15.103470","0.0","25.09375"
"2016-02-19 16:18:15.103568","100.0","25.1015625"
"2016-02-19 16:18:15.103660","0.0","25.1015625"
"2016-02-19 16:18:15.103730","0.0","25.1015625"
"2016-02-19 16:18:15.103802","0.0","25.1015625"
"2016-02-19 16:18:15.103869","0.0","25.1015625"
"2016-02-19 16:18:15.103938","0.0","25.1015625"
"2016-02-19 16:18:15.104006","0.0","25.10546875"
"2016-02-19 16:18:15.104073","0.0","25.10546875"
"2016-02-19 16:18:15.104138","0.0","25.109375"
"2016-02-19 16:18:15.104203","0.0","25.109375"
"2016-02-19 16:18:15.104268","0.0","25.11328125"
"2016-02-19 16:18:15.104334","0.0","25.11328125"
"2016-02-19 16:18:15.104497","100.0","25.1171875"
"2016-02-19 16:18:15.104636","0.0","25.12109375"
"2016-02-19 16:18:15.104753","0.0","25.12109375"
"2016-02-19 16:18:15.104900","0.0","25.12109375"
"2016-02-19 16:18:15.104982","0.0","25.12109375"
